payments,purchases,credit_limit,minimum_payments,oneoff_purchases,balance,cash_advance,cash_advance_trx,purchases_trx,installments_purchases
866.865018,0.0,1500.0,354.381003,0.0,1261.05733,474.429843,3,0,0.0
296.01675,423.24,11000.0,134.448872,287.0,85.285023,0.0,0,9,136.24
18552.39489,6079.5,7300.0,762.263884,4719.5,1903.688611,10227.22894,22,31,1360.0
237.996469,439.38,1200.0,265.708814,439.38,813.068705,727.658311,8,2,0.0
1282.705869,1207.25,1200.0,1300.596775,0.0,1279.325142,0.0,0,59,1207.25
2680.635587,259.13,2300.0,2503.374595,259.13,237.669312,0.0,0,1,0.0
2507.704747,1627.69,5500.0,7490.453967,0.0,5747.761139,0.0,0,49,1627.69
2845.010795,0.0,8000.0,2459.741299,0.0,7760.940543,3423.085934,10,0,0.0
10973.14532,0.0,8000.0,2384.817152,0.0,6388.108487,3768.696678,3,0,0.0
5711.540654,5749.96,12000.0,202.73209,5439.96,426.372628,0.0,0,50,310.0
2116.662516,1490.94,9000.0,3598.719728,0.02,8806.866629,2813.063846,4,25,1490.92
3904.568067,5068.88,4500.0,373.931063,3529.88,1128.229387,0.0,0,76,1539.0
2021.775795,1067.28,2000.0,3073.416298,0.0,2045.541408,0.0,0,30,1067.28
176.600545,64.12,7000.0,76.462301,64.12,8.520292,0.0,0,2,0.0
4868.088671,6855.59,18500.0,2861.890896,2762.92,11278.95243,0.0,0,39,4092.67
2550.799492,1631.0,2500.0,157.269321,0.0,143.443832,0.0,0,7,1631.0
802.858576,180.91,1400.0,220.455533,180.91,241.223955,0.0,0,6,0.0
353.582373,0.0,1600.0,559.030296,0.0,1528.571561,172.931118,2,0,0.0
3519.008859,136.88,14000.0,3430.627754,0.0,12474.72954,515.147607,2,2,136.88
1177.661577,0.0,2000.0,190.365154,0.0,566.147105,187.572355,1,0,0.0
930.328071,343.21,1500.0,3245.693485,343.21,1077.606225,1609.900552,8,4,0.0
57.595083,16.5,6000.0,67.1925,16.5,1.838084,0.0,0,1,0.0
5589.952268,5708.18,4000.0,232.131169,4584.78,507.144348,0.0,0,47,1123.4
361.853722,42.3,6000.0,645.320421,42.3,816.82453,3967.709973,5,1,0.0
338.413344,46.67,1800.0,642.547142,46.67,1526.506915,0.0,0,1,0.0
677.144841,0.0,9000.0,27631.45072,0.0,7957.017218,4909.937494,4,0,0.0
697.977603,699.12,2500.0,183.858351,0.0,79.189929,0.0,0,24,699.12
328.796655,245.39,4000.0,165.308304,0.0,497.908027,0.0,0,7,245.39
192.369983,98.0,4000.0,221.375942,98.0,681.95925,0.0,0,2,0.0
3239.629759,857.36,6550.0,411.871046,857.36,1535.248256,0.0,0,13,0.0
4730.374245,2747.12,5000.0,481.558276,1247.12,1508.513765,246.046033,1,4,1500.0
7932.77402,11147.33,11000.0,17494.90735,1137.4,11209.37076,2728.576925,8,126,10009.93
249.066308,600.0,1000.0,184.776562,0.0,201.3504,0.0,0,6,600.0
541.308981,0.0,10000.0,724.956358,0.0,2502.264409,2368.872642,2,0,0.0
1703.332126,255.12,8500.0,1121.510137,5.0,4543.789386,0.0,0,11,250.12
1421.035206,1221.53,1200.0,106.039362,1180.0,918.342234,1078.788118,7,2,41.53
1336.016317,0.0,13000.0,1606.963379,0.0,5066.744231,1974.503664,6,0,0.0
663.553502,780.64,3500.0,483.836254,199.65,2259.431829,1227.555485,6,22,580.99
1834.368953,1532.1,5000.0,212.770698,223.0,437.789873,0.0,0,14,1309.1
1411.329676,778.33,2000.0,1430.50774,0.0,2025.162877,0.0,0,28,778.33
1669.260634,1667.13,13000.0,208.701639,1063.14,140.730723,0.0,0,38,603.99
6862.520735,1088.83,9000.0,994.384835,518.39,3298.692478,0.0,0,6,570.44
444.783009,0.0,2100.0,671.420908,0.0,1874.843394,120.178123,1,0,0.0
4226.578611,0.0,4500.0,691.692633,0.0,3024.629054,2171.139178,10,0,0.0
5563.437084,1897.92,13500.0,248.700571,97.92,154.641707,0.0,0,5,1800.0
802.038512,0.0,6200.0,291.307669,0.0,1322.057239,76.260896,1,0,0.0
1356.425369,1263.29,9500.0,179.894243,279.99,62.287137,0.0,0,25,983.3
2162.141639,340.0,6000.0,2009.821743,340.0,4664.023286,3510.115735,8,1,0.0
552.734714,1277.58,7000.0,173.336309,0.0,318.03434,0.0,0,20,1277.58
4561.589382,4117.24,6000.0,199.730537,290.0,681.615445,0.0,0,229,3827.24
1885.239981,226.23,15000.0,4980.192685,226.23,9335.31417,0.0,0,5,0.0
3879.252512,3970.8,7500.0,1868.983718,2267.0,6404.955912,0.0,0,64,1703.8
1369.437449,1346.9,8000.0,98.678839,1028.0,133.405494,0.0,0,14,318.9
4673.520993,1050.83,5000.0,982.544984,67.9,1403.597712,4083.515108,4,24,982.93
1849.10398,1364.99,2000.0,263.163209,64.99,469.878834,284.754535,2,7,1300.0
331.670616,0.0,1500.0,479.771774,0.0,1452.437463,114.918715,3,0,0.0
5377.338091,7553.48,13500.0,1365.123434,2643.53,6032.740391,0.0,0,85,4909.95
6124.31525,570.16,9000.0,362.970189,0.0,1692.755487,2817.05225,7,20,570.16
1298.823687,566.28,4000.0,858.977427,431.01,3534.253718,3888.756412,2,17,135.27
422.878799,0.0,8000.0,269.178995,0.0,654.574445,2819.60583,3,0,0.0
357.836436,0.0,1800.0,631.106468,0.0,1648.721384,39.646806,2,0,0.0
1874.954894,137.34,10000.0,1716.092764,137.34,6822.877573,4815.112874,16,1,0.0
2052.533488,0.0,10000.0,1886.223361,0.0,8647.057641,5105.254316,14,0,0.0
6918.272206,0.0,9000.0,1035.039239,0.0,5055.582822,3435.737817,1,0,0.0
5810.994681,332.82,5000.0,1284.011712,0.0,4245.550244,6649.712062,24,25,332.82
182.177646,1377.72,2500.0,200.759856,1377.72,541.915572,0.0,0,5,0.0
2996.735376,0.0,6000.0,1855.766226,0.0,4855.340797,1886.470361,2,0,0.0
2008.971745,0.0,1500.0,277.582819,0.0,981.643409,1462.32354,2,0,0.0
5147.693822,360.7,8000.0,2610.053885,360.7,7057.658848,6517.541812,15,2,0.0
1017.241855,222.64,4500.0,1225.908506,0.0,4264.307261,249.298208,3,11,222.64
1094.345336,1634.74,13000.0,1194.234398,1376.0,4503.390811,94.837161,1,38,258.74
591.853821,0.0,1200.0,204.676682,0.0,969.294446,340.249539,1,0,0.0
994.500495,759.15,6000.0,1384.111493,759.15,4479.115547,2493.111705,6,12,0.0
546.417272,243.36,1800.0,134.985783,243.36,37.753941,0.0,0,2,0.0
7566.577763,0.0,10500.0,1943.431564,0.0,7386.704481,10713.8746,14,0,0.0
1370.235544,0.0,2500.0,373.893161,0.0,1265.805627,2820.528417,3,0,0.0
621.255763,519.0,4500.0,210.248259,0.0,598.78776,0.0,0,9,519.0
2198.293667,3055.87,4500.0,784.387878,3055.87,3143.928913,0.0,0,26,0.0
3340.041274,2470.4,9500.0,3024.949485,457.73,5580.530306,1652.878895,1,19,2012.67
1021.907217,1671.6,1800.0,179.585842,480.0,576.635957,0.0,0,48,1191.6
538.841222,903.36,15000.0,41.302445,903.36,51.818382,0.0,0,6,0.0
274.653536,0.0,1200.0,327.072615,0.0,1036.595935,193.738137,1,0,0.0
423.206638,229.5,3150.0,157.471831,54.0,21.12921,0.0,0,7,175.5
1493.919986,1476.19,2500.0,382.989143,1476.19,1534.969344,0.0,0,23,0.0
1230.219396,2506.89,8500.0,1646.973276,2506.89,4994.04832,0.0,0,30,0.0
3259.958288,2570.0,4500.0,5620.295192,492.46,4700.106602,124.563782,2,40,2077.54
1194.510762,238.34,15000.0,1206.257247,0.0,9601.071318,4809.11955,8,5,238.34
288.883026,1342.36,4000.0,312.026316,1037.96,1207.888199,1738.109478,2,27,304.4
881.284581,786.32,7500.0,97.186371,186.32,87.442862,0.0,0,7,600.0
1583.421932,1450.68,6000.0,137.826186,0.0,123.394089,0.0,0,20,1450.68
401.217047,1239.46,1500.0,177.766827,752.28,395.052994,0.0,0,14,487.18
452.225512,96.75,1800.0,411.612521,34.65,1715.459275,19.141227,1,7,62.1
9678.173119,4106.15,12000.0,606.899183,2688.46,1492.039988,734.816479,1,50,1417.69
939.306791,2022.38,6000.0,301.000749,1892.38,636.669685,0.0,0,19,130.0
3301.334578,3654.08,2500.0,180.338402,291.41,223.772475,0.0,0,32,3362.67
632.062443,883.73,3000.0,568.410749,457.62,1122.603377,0.0,0,26,426.11
1804.065076,795.54,1700.0,261.258072,167.4,805.131074,418.482499,1,20,628.14
541.101815,0.0,1200.0,286.374289,0.0,869.001444,278.591282,1,0,0.0
1088.755323,0.0,7500.0,1189.693931,0.0,4458.055159,2806.959645,18,0,0.0
1580.0815,1382.57,2400.0,466.772558,1077.75,2070.069187,0.0,0,33,304.82
2768.795805,565.5,8500.0,199.803721,0.0,52.229659,101.137379,1,14,565.5
1793.043228,4462.86,11800.0,3101.01703,2816.46,6426.639738,4599.625146,11,103,1646.4
10428.37611,217.0,9000.0,1599.353926,217.0,5810.748774,12377.36037,16,2,0.0
1067.405461,0.0,4000.0,911.08543,0.0,3872.605467,1483.933054,8,0,0.0
2497.488126,1748.73,6500.0,1584.520204,518.44,2597.400267,0.0,0,31,1230.29
586.426259,0.0,1800.0,494.954634,0.0,1481.43247,149.36039,1,0,0.0
320.592941,50.98,1200.0,385.347014,0.0,1135.53683,0.0,0,4,50.98
4315.936534,378.04,11300.0,4483.503862,0.0,3430.981532,0.0,0,4,378.04
1357.36111,1483.12,5000.0,1919.690041,1085.19,4102.599015,1992.715742,3,30,397.93
3484.429075,6407.67,14500.0,108.937025,3725.33,150.952465,0.0,0,44,2682.34
547.23924,0.0,3500.0,1111.251287,0.0,3170.537693,1161.103112,2,0,0.0
566.292758,70.0,8500.0,218.497636,70.0,911.281862,0.0,0,1,0.0
1023.209164,449.96,7000.0,127.78905,0.0,45.753138,0.0,0,8,449.96
2087.871747,3355.33,6500.0,207.584121,2305.33,456.648662,0.0,0,27,1050.0
14481.46544,0.0,10000.0,19.492021,0.0,198.035504,14371.78789,3,0,0.0
142.286073,0.0,3000.0,164.391437,0.0,473.840442,818.124484,12,0,0.0
826.764555,3220.09,15000.0,212.075152,2941.39,285.813075,0.0,0,24,278.7
5872.707939,6558.55,7000.0,169.703195,6558.55,204.329381,0.0,0,74,0.0
1006.358943,0.0,4000.0,1819.542692,0.0,3690.177649,1328.643945,11,0,0.0
4030.061017,4305.05,9500.0,197.534405,2905.71,327.445978,0.0,0,38,1399.34
1629.239381,262.1,13000.0,1998.044046,262.1,6856.045926,3053.777459,13,5,0.0
1924.101393,1626.83,13000.0,123.522314,828.85,155.644239,0.0,0,17,797.98
1165.621928,3522.57,6000.0,1520.54755,1482.0,4263.008734,2485.845274,6,25,2040.57
2662.365409,0.0,18000.0,2539.198217,0.0,10249.71178,2438.356719,9,0,0.0
7069.804042,8194.05,6000.0,216.277252,7280.27,813.185305,0.0,0,121,913.78
191.366024,1604.8,4500.0,307.812023,1527.3,911.893997,1302.014616,2,11,77.5
826.576112,709.9,7000.0,817.39586,609.9,3563.23692,779.264494,2,16,100.0
3251.190662,174.0,14000.0,3872.099498,174.0,12478.17286,3269.418821,21,3,0.0
552.713988,0.0,4500.0,585.776445,0.0,2061.27937,554.11523,3,0,0.0
1076.722225,0.0,1700.0,1206.741644,0.0,1556.376158,655.037683,16,0,0.0
1718.487894,913.0,7500.0,140.181283,0.0,126.207012,0.0,0,5,913.0
1043.617154,606.62,2750.0,1342.522124,598.95,2516.753364,0.0,0,14,7.67
642.723723,1447.01,2400.0,457.255269,306.31,1199.942209,49.912813,1,19,1140.7
36066.75068,41050.4,17000.0,15914.48462,40624.06,13479.28821,0.0,0,157,426.34
822.928249,727.27,20000.0,206.656437,727.27,80.062693,0.0,0,11,0.0
999.235386,1869.88,4000.0,280.393252,815.11,839.897907,0.0,0,30,1054.77
1391.649702,182.94,5000.0,186.774371,0.0,128.175207,0.0,0,10,182.94
641.943628,379.28,2500.0,156.644197,0.0,47.6368,0.0,0,7,379.28
716.241063,874.94,1500.0,1502.744095,0.0,1529.206464,0.0,0,18,874.94
24529.27662,26402.39,16500.0,534.032339,22257.39,2643.343414,0.0,0,114,4145.0
677.649435,0.0,3000.0,1187.962476,0.0,2924.757622,281.044645,3,0,0.0
1489.597574,1752.15,10300.0,1549.64691,1564.16,5036.870531,1072.351863,4,53,187.99
353.570259,400.41,4500.0,132.13182,0.0,32.042424,0.0,0,11,489.39
16826.42443,13771.63,14500.0,451.636081,4503.31,2549.128288,0.0,0,83,9268.32
4820.842925,1172.68,9500.0,760.028047,1172.68,3718.606699,10372.8492,10,7,0.0
3410.253378,1653.6,5000.0,3451.70216,353.6,4914.325665,1442.395734,3,14,1300.0
3528.728592,4238.79,10500.0,287.515344,2220.39,1191.584153,0.0,0,33,2018.4
908.907467,907.37,10000.0,184.723457,907.37,98.420888,0.0,0,12,0.0
304.984801,0.0,3000.0,427.594038,0.0,1534.891604,2614.626296,8,0,0.0
758.421856,569.34,16500.0,163.044353,0.0,43.42718,0.0,0,19,569.34
518.757481,305.78,1500.0,19977.00572,0.0,1874.601636,0.0,0,14,305.78
2051.14647,529.3,19000.0,3905.740148,529.3,15258.2259,4100.891579,23,10,0.0
3058.768463,2001.19,4500.0,5067.863223,210.43,4497.213951,0.0,0,30,1790.76
832.894753,0.0,3000.0,706.541302,0.0,986.149218,2955.030338,6,0,0.0
1099.15757,1020.47,6500.0,163.155119,185.0,257.997181,0.0,0,27,835.47
1924.73689,4754.32,9500.0,957.077692,3636.53,4507.733288,0.0,0,43,1117.79
308.089987,0.0,1200.0,361.250401,0.0,1117.635883,97.200877,3,0,0.0
4453.691497,331.95,8000.0,1088.959964,331.95,5083.397311,10384.82416,31,2,0.0
573.307364,1490.0,12500.0,747.486806,1490.0,3649.559565,8824.695802,2,1,0.0
601.746596,558.28,8000.0,149.982513,270.52,77.45581,0.0,0,14,287.76
559.095981,1477.44,1500.0,1058.84479,900.0,1362.418281,451.968387,1,10,577.44
1301.155857,1051.1,3000.0,168.227161,0.0,189.12074,0.0,0,13,1051.1
2073.374513,2242.26,2850.0,874.422722,1222.96,2374.663583,228.465161,2,42,1019.3
217.546584,179.24,4000.0,368.652894,59.0,1112.070216,0.0,0,7,120.24
807.047622,972.65,5500.0,590.361005,162.95,2569.379868,1390.367155,5,15,809.7
6476.333335,4620.34,7500.0,1090.368608,4300.42,2883.906333,0.0,0,21,319.92
5872.895164,1023.8,20000.0,116.063003,1023.8,71.046063,0.0,0,2,0.0
2890.901993,6344.3,12000.0,694.340138,4438.8,3366.051663,0.0,0,54,1905.5
1537.307484,734.11,5000.0,102.554198,734.11,68.039722,0.0,0,6,0.0
5174.255034,2274.21,5000.0,6174.387335,1282.85,5066.461251,2854.551358,23,60,991.36
1442.488419,1635.69,3000.0,1113.097672,0.0,2454.610005,486.813976,1,33,1635.69
1513.704151,627.03,6000.0,112.874987,482.03,64.329876,0.0,0,8,145.0
3432.757202,55.5,3000.0,421.385587,0.0,1284.63314,5406.459348,123,1,55.5
814.605178,277.0,8500.0,109.433095,277.0,76.93561,0.0,0,2,0.0
7521.226078,7479.95,15000.0,319.437528,7479.95,950.563525,0.0,0,14,0.0
1248.498168,3937.59,9500.0,1143.849403,2606.42,5178.179489,0.0,0,54,1331.17
4924.941312,6300.4,16500.0,182.288774,6300.4,531.455619,0.0,0,21,0.0
1591.559543,1856.64,1800.0,1991.577214,0.0,263.6992,0.0,0,12,1856.64
3430.597877,4924.41,10500.0,149.408227,4924.41,492.070146,0.0,0,48,0.0
236.764555,1308.11,1500.0,207.007715,1308.11,1034.660626,234.602843,1,8,0.0
46930.59824,49039.57,22500.0,2974.069421,40761.25,11547.52001,558.166886,1,101,8278.32
4201.889848,4604.72,9000.0,7060.930982,4020.33,8997.488544,1854.533843,8,46,584.39
6710.905443,227.8,9500.0,6510.915661,227.8,9149.4096,5583.937965,13,4,0.0
2322.412643,2327.49,6000.0,360.670758,2327.49,1296.922119,1873.271885,6,18,0.0
11634.38713,1199.0,6750.0,422.041626,1199.0,1758.979585,8552.910316,17,1,0.0
1280.294998,1174.76,4500.0,203.755356,0.0,194.493602,0.0,0,41,1174.76
1084.059239,0.0,4000.0,1228.291582,0.0,3294.37955,2546.891416,3,0,0.0
2676.467444,469.0,7000.0,1468.475204,286.0,5404.202992,8005.22508,52,4,183.0
2060.020446,0.0,6000.0,1306.960035,0.0,5484.800476,1239.217984,8,0,0.0
168.425788,133.39,2500.0,169.473399,133.39,181.463092,219.143859,2,3,0.0
9853.313787,10700.63,6000.0,280.014823,2912.65,1311.732049,0.0,0,222,7787.98
1328.855136,0.0,1500.0,189.52525,0.0,542.218074,1074.741949,2,0,0.0
59.924534,49.1,1000.0,8269.955787,0.0,1029.101022,0.0,0,3,49.1
10718.04224,11313.77,6000.0,281.611634,10133.7,1202.975648,0.0,0,98,1180.07
432.048813,0.0,1200.0,256.494357,0.0,1095.379426,282.895246,3,0,0.0
14083.96809,3525.37,15000.0,1442.933291,0.0,4546.766836,0.0,0,66,3525.37
502.486404,258.74,12000.0,105.034384,258.74,28.934197,0.0,0,16,0.0
227.514473,2448.6,1700.0,38512.12477,0.0,3457.086184,0.0,0,12,2448.6
287.796655,293.99,12500.0,93.027601,194.99,23.290641,0.0,0,6,99.0
2447.227264,709.0,10500.0,2042.09446,709.0,9559.783145,771.711794,3,3,0.0
654.505745,1628.07,5000.0,507.655831,1628.07,2154.175363,0.0,0,8,0.0
394.285767,0.0,3150.0,10636.14839,0.0,2627.184835,3216.192328,7,0,0.0
809.880619,0.0,7000.0,663.360789,0.0,2689.586312,2224.68646,1,0,0.0
8145.713972,11681.64,10500.0,1198.614519,11681.64,3452.538704,0.0,0,141,0.0
3594.989864,98.97,2500.0,445.215577,0.0,1068.031748,0.0,0,5,98.97
1984.351035,0.0,7500.0,3082.801095,0.0,7295.920263,721.214369,4,0,0.0
2079.521171,1142.15,9000.0,2902.18515,1017.65,7975.19143,2652.115823,3,10,124.5
2031.589282,1494.5,8500.0,462.41515,1494.5,1866.608592,0.0,0,8,0.0
540.021578,646.24,10000.0,183.086463,646.24,259.467265,0.0,0,1,0.0
3009.926784,0.0,3500.0,505.965923,0.0,1298.191599,2052.835555,9,0,0.0
2419.651857,3608.88,15000.0,182.527745,2124.75,313.387813,0.0,0,37,1484.13
4539.526102,0.0,7500.0,2183.319473,0.0,7088.358802,3118.050456,2,0,0.0
985.516901,0.0,5000.0,1708.136351,0.0,4458.045588,2846.034435,6,0,0.0
9290.702248,12465.21,13000.0,653.194444,9805.73,2690.771926,0.0,0,79,2659.48
11123.40918,7823.74,19000.0,4467.520244,7564.81,15244.74865,2621.049473,2,62,258.93
45.640106,24.64,1800.0,26.849523,24.64,0.327199,0.0,0,1,0.0
27255.00752,27957.68,9000.0,537.372671,23032.97,2492.726282,0.0,0,70,4924.71
7780.322889,1841.62,7500.0,950.496396,1456.94,4114.723127,4004.273974,8,21,384.68
682.930065,1678.07,6500.0,512.073385,824.21,2450.031338,0.0,0,33,853.86
10377.3612,11674.64,16000.0,2372.97281,9400.96,8781.831676,0.0,0,93,2273.68
576.699993,2094.38,4500.0,556.378998,2094.38,1642.024936,0.0,0,17,0.0
3418.06811,0.0,3000.0,1384.882852,0.0,2739.836747,2970.288928,5,0,0.0
1403.266638,411.38,2500.0,513.547978,411.38,1946.447038,99.078081,1,5,0.0
209.014647,99.19,4000.0,147.337498,0.0,9.962695,0.0,0,7,99.19
3747.367504,525.0,2500.0,82.631551,525.0,394.269079,2003.827851,12,1,0.0
1553.147417,1956.06,11500.0,1338.082337,1777.14,5935.917803,0.0,0,48,178.92
2103.253278,1750.51,3500.0,193.898848,1515.46,266.588825,239.188373,2,31,235.05
1407.291593,18.41,1000.0,424.623595,0.0,917.732846,0.0,0,1,18.41
4441.185925,386.12,4000.0,752.309324,386.12,3183.529482,3715.643596,7,9,0.0
1498.338478,0.0,14500.0,1536.151742,0.0,6980.581442,11549.11174,15,0,0.0
721.081023,625.46,7500.0,234.277687,198.4,724.261595,0.0,0,10,427.06
566.87028,963.13,7000.0,639.521888,963.13,2469.665655,0.0,0,16,0.0
3144.544042,2011.81,2100.0,165.070133,2011.81,202.190447,0.0,0,8,0.0
1775.13958,99.5,8000.0,2293.582697,0.0,6787.661776,7726.511679,10,10,99.5
1515.629124,1084.09,8000.0,152.094041,0.0,107.298227,0.0,0,9,1084.09
1494.101923,207.0,8500.0,886.539252,0.0,3946.876897,1546.727807,11,11,207.0
1254.376139,1757.47,5000.0,309.542834,907.05,1246.393805,0.0,0,80,850.42
17739.94594,3837.59,9500.0,2500.582848,1860.18,7155.328723,14811.68818,51,52,1977.41
5441.876882,117.57,8000.0,542.296729,117.57,2147.939753,1022.23072,2,2,0.0
1222.343069,1223.41,6000.0,129.304142,769.41,32.612745,0.0,0,25,454.0
1572.990843,1710.24,6000.0,3215.771919,817.32,5380.796813,2292.800636,6,43,892.92
745.984976,11.06,4000.0,1243.56477,11.06,3419.661676,1261.347779,1,1,0.0
2430.864139,0.0,12000.0,2452.882838,0.0,8900.194109,4849.693752,52,0,0.0
7883.621179,8273.18,7000.0,208.069929,2904.89,837.950585,0.0,0,53,5368.29
529.829894,619.93,4000.0,508.775831,0.0,2113.098241,1958.668173,2,24,619.93
322.114468,190.0,4000.0,139.674841,0.0,16.371699,0.0,0,3,190.0
2529.085319,7680.08,11500.0,1256.196236,5050.97,3774.063585,0.0,0,64,2629.11
8571.945329,9734.63,8500.0,204.762568,3756.01,1088.031913,0.0,0,194,5978.62
278.731912,0.0,3000.0,56.686755,0.0,2.175751,136.662804,1,0,0.0
8495.972927,8403.17,13000.0,1183.069705,7469.7,5248.392421,3141.100688,12,117,933.47
117.780082,118.6,3300.0,56.500841,70.0,9.581344,0.0,0,25,48.6
8317.163283,11202.09,7500.0,887.495688,10929.53,3123.339488,0.0,0,100,272.56
1083.625844,794.52,1750.0,1196.302503,794.52,1670.928797,0.0,0,16,0.0
679.888456,1704.22,1500.0,160.592311,150.5,537.389322,0.0,0,16,1553.72
1068.805913,1044.43,5000.0,518.001095,801.35,1803.955439,103.174612,1,23,243.08
6925.337419,3651.59,4500.0,1646.768053,1544.79,2394.126386,2420.908491,11,111,2106.8
6381.236136,6477.6,7500.0,235.661045,3301.6,544.879717,0.0,0,83,3176.0
1148.409463,1025.03,2800.0,183.177287,0.0,288.474257,0.0,0,67,1025.03
2361.929133,0.0,2400.0,390.202217,0.0,1434.097191,1866.841949,2,0,0.0
563.830183,472.71,16000.0,108.579632,472.71,79.554406,0.0,0,1,0.0
6801.933334,733.35,3000.0,1017.637027,78.6,2134.513436,5716.149236,7,11,654.75
21320.89625,3050.72,11500.0,3913.712987,989.14,4925.502001,10901.29827,24,16,2061.58
704.075312,601.35,7000.0,161.420141,468.0,62.32157,0.0,0,10,133.35
720.3446,0.0,1200.0,369.566083,0.0,1062.752143,496.76383,3,0,0.0
3239.303839,0.0,10500.0,3614.801495,0.0,5347.377116,9671.336737,1,0,0.0
74.218884,0.0,5000.0,96.13968,0.0,8.555864,75.612993,1,0,0.0
1768.463643,1764.86,10000.0,212.73674,1149.34,164.649775,0.0,0,21,615.52
2671.279796,2352.2,6500.0,185.468819,1136.7,299.765294,0.0,0,30,1215.5
1221.274221,0.0,4000.0,1537.255049,0.0,3725.636832,516.029064,9,0,0.0
3639.443058,3877.85,12500.0,205.024983,2183.56,306.877248,0.0,0,29,1694.29
7839.750264,5958.17,15000.0,8096.79502,3161.46,14411.95798,0.0,0,98,2796.71
7272.999505,5969.33,16500.0,445.131364,3755.24,1759.969888,1777.022586,4,92,2214.09
1534.75789,433.63,7000.0,1663.455756,433.63,6014.806806,2433.987199,13,5,0.0
1778.284067,2790.76,14000.0,1355.651702,2549.25,5619.157028,0.0,0,36,241.51
5308.488824,571.32,4000.0,216.48223,0.0,365.12275,4961.005282,14,3,571.32
141.505315,0.0,1800.0,10592.53719,0.0,1728.079372,1662.824051,4,0,0.0
634.96657,281.25,1200.0,965.13244,0.0,1043.249828,1361.24762,4,9,281.25
710.210734,1701.9,3000.0,684.951673,464.9,2571.925816,1089.064313,5,55,1237.0
7116.531862,14332.92,16000.0,2117.186083,10588.97,7760.5254,0.0,0,152,3743.95
1197.347043,490.6,18000.0,131.19619,0.0,61.644247,0.0,0,3,490.6
9582.782864,8371.19,3800.0,1805.370785,4192.8,1724.2041,959.946429,1,87,4178.39
5496.343824,4552.44,5000.0,173.931803,1234.0,558.989996,0.0,0,15,3318.44
200.169721,202.0,2000.0,43.909196,202.0,15.728894,0.0,0,2,0.0
17084.85192,6030.34,7000.0,2068.25205,2874.89,3808.073463,7279.880364,62,104,3155.45
534.818301,379.3,2500.0,28.994494,0.0,28.394518,0.0,0,6,379.3
4503.07943,1877.24,8500.0,810.909841,926.9,2515.968879,0.0,0,29,950.34
4471.044825,3660.97,7500.0,188.409994,3660.97,408.069031,0.0,0,33,0.0
2068.187388,2281.56,20000.0,243.235999,2281.56,975.165854,98.596565,2,29,0.0
1589.980022,45.65,1200.0,439.870516,45.65,879.190921,1246.223848,2,1,0.0
6725.483653,1919.66,6000.0,609.161536,1310.9,2331.38017,0.0,0,34,608.76
798.047921,685.08,13000.0,66.969941,220.0,27.20711,0.0,0,24,465.08
496.114334,362.13,1200.0,15914.72154,0.0,1418.254924,0.0,0,19,362.13
3229.189675,3703.36,7500.0,195.370312,1653.98,331.586253,0.0,0,54,2049.38
7566.470234,12650.0,10500.0,9170.428051,12650.0,10359.45471,2781.682203,2,10,0.0
2520.722012,228.35,4000.0,507.937007,228.35,2144.477682,1908.662268,1,7,0.0
862.790575,0.0,4000.0,1178.426048,0.0,2927.082849,3987.822594,5,0,0.0
2011.781378,1969.24,12000.0,219.067764,567.47,654.747715,0.0,0,30,1401.77
632.227172,533.36,1200.0,1395.576542,0.0,1162.770552,19.292323,1,8,533.36
1070.599052,0.0,7500.0,1441.148962,0.0,4094.433899,1618.325972,8,0,0.0
1624.241905,1901.94,4500.0,168.938924,367.0,278.142977,0.0,0,34,1534.94
1756.829998,0.0,7000.0,2166.204489,0.0,5941.847384,744.138154,2,0,0.0
4807.552996,5601.54,7500.0,207.134142,3073.82,983.339069,36.336457,1,182,2527.72
215.685296,162.56,1000.0,7281.645049,0.0,820.05973,0.0,0,6,162.56
9547.622542,66.32,9000.0,2385.432813,66.32,7025.757291,8733.135566,16,1,0.0
